YEAR,REGION,SPECIES_CD,biomass,var,n,nm,N,NM
1999,FLA KEYS,ALE CILI,1.4885640164370107e-4,2.4203990968962086e-8,161,440,16893,3823793.000748641
1999,FLA KEYS,CAR BART,0.07918149184308766,0.002889502335709323,161,437,16893,3823793.000748641
1999,FLA KEYS,CAR CRYS,0.05215145202257019,4.246872521119458e-4,161,436,16893,3823793.000748641
1999,FLA KEYS,CAR LATU,0.07037327546721804,0.00494221508188834,161,440,16893,3823793.000748641
1999,FLA KEYS,CAR LUGU,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,CAR RUBE,0.29926675861590923,0.022965433115243974,161,414,16893,3823793.000748641
1999,FLA KEYS,CAR SPE.,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,DEC MACA,1.242419159335794e-7,1.556757024459014e-14,161,440,16893,3823793.000748641
1999,FLA KEYS,DEC PUNC,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,ELA BIPI,4.938027100918208e-6,2.485155207411382e-11,161,439,16893,3823793.000748641
1999,FLA KEYS,EUT ALLE,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,OLI SAUR,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,SCO CAVA,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,SCO MACU,0,0,161,438,16893,3823793.000748641
1999,FLA KEYS,SCO REGA,1.7493898864774621e-4,1.6322751066106925e-8,161,439,16893,3823793.000748641
1999,FLA KEYS,SEL VOME,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,SER DUME,5.701657255257926e-4,3.250441899199891e-7,161,440,16893,3823793.000748641
1999,FLA KEYS,SER RIVO,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,SER SPE.,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,SPH BARR,0.24072385421983913,0.0124258757838303,161,424,16893,3823793.000748641
1999,FLA KEYS,SPH GUAC,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,SPH PICU,0,0,161,440,16893,3823793.000748641
1999,FLA KEYS,TRA FALC,8.536843176959501e-5,7.408183529308301e-9,161,440,16893,3823793.000748641
2000,FLA KEYS,ALE CILI,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,CAR BART,0.11400098630949226,0.005026195533957924,227,519,16893,3823793.000748641
2000,FLA KEYS,CAR CRYS,0.005066459588244323,5.504923714181071e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,CAR LATU,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,CAR LUGU,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,CAR RUBE,0.23976918028776467,0.014935609799414242,228,494,16893,3823793.000748641
2000,FLA KEYS,CAR SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,DEC MACA,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,DEC PUNC,1.7513183002513437e-4,2.6128776594171418e-8,228,527,16893,3823793.000748641
2000,FLA KEYS,ELA BIPI,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,EUT ALLE,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,OLI SAUR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SCO CAVA,7.583479273351721e-4,5.666213160491876e-7,228,527,16893,3823793.000748641
2000,FLA KEYS,SCO MACU,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SCO REGA,0.01970896578664201,1.3726990725010117e-4,228,525,16893,3823793.000748641
2000,FLA KEYS,SEL VOME,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SER DUME,0.014550999141896228,1.8557261611498407e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,SER RIVO,5.0403973091801065e-5,2.0923347376284942e-9,228,527,16893,3823793.000748641
2000,FLA KEYS,SER SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SPH BARR,0.1603792682611613,0.0030797862787790863,228,516,16893,3823793.000748641
2000,FLA KEYS,SPH GUAC,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SPH PICU,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,TRA FALC,0,0,228,527,16893,3823793.000748641
2001,FLA KEYS,ALE CILI,0.0047654400191893325,2.0523236005142058e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,CAR BART,1.6481314685517585,1.0828522525934592,305,731,16893,3823793.000748641
2001,FLA KEYS,CAR CRYS,0.12586263279740756,0.01285311419727905,305,742,16893,3823793.000748641
2001,FLA KEYS,CAR LATU,0.0023090594102927217,3.842868565890673e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,CAR LUGU,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CAR RUBE,0.6102954982563241,0.04453532489254041,305,689,16893,3823793.000748641
2001,FLA KEYS,CAR SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,DEC MACA,0.03664677206893788,7.221799305751402e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,DEC PUNC,3.9945930063231896e-4,1.5995783473145113e-7,305,742,16893,3823793.000748641
2001,FLA KEYS,ELA BIPI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,EUT ALLE,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,OLI SAUR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SCO CAVA,0,0,305,741,16893,3823793.000748641
2001,FLA KEYS,SCO MACU,9.650256348137234e-4,2.523913128055144e-7,305,742,16893,3823793.000748641
2001,FLA KEYS,SCO REGA,0.06950746148008487,6.9221707149637e-4,304,734,16893,3823793.000748641
2001,FLA KEYS,SEL VOME,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SER DUME,0.01803007038472038,3.258781830728242e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,SER RIVO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SER SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SPH BARR,0.47000572450629974,0.00834276559065551,305,707,16893,3823793.000748641
2001,FLA KEYS,SPH GUAC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SPH PICU,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,TRA FALC,7.975256723947644e-4,2.105749747387249e-7,305,741,16893,3823793.000748641
2002,FLA KEYS,ALE CILI,0.07301496059607558,0.005334746429673521,356,669,16893,3823793.000748641
2002,FLA KEYS,CAR BART,0.3193498564037161,0.0083579631997896,356,668,16893,3823793.000748641
